date,region,country,value,unit,sector,source
2024-11-01,MiddleEast,UAE,77.89,USD/bbl,energy,PETRONET
2024-11-01,Total,Total,84669.0,thousand bbl,energy,PETRONET
2024-11-01,Total,Total,6487921.0,thousand USD,energy,PETRONET
2024-11-01,Total,Total,76.63,USD/bbl,energy,PETRONET
2024-12-01,Africa,Africa,1.36,percentage,energy,PETRONET
2024-12-01,Africa,Africa,999.0,thousand bbl,energy,PETRONET
2024-12-01,Africa,Africa,82282.0,thousand USD,energy,PETRONET
2024-12-01,Africa,Africa,16.472,USD/bbl,energy,PETRONET
2024-12-01,Africa,Algeria,999.0,thousand bbl,energy,PETRONET
2024-12-01,Africa,Algeria,82282.0,thousand USD,energy,PETRONET
2024-12-01,Africa,Algeria,82.36,USD/bbl,energy,PETRONET
2024-12-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2024-12-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2024-12-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2024-12-01,Africa,Equatorial Guinea,0.0,thousand bbl,energy,PETRONET
2024-12-01,Africa,Equatorial Guinea,0.0,thousand USD,energy,PETRONET
2024-12-01,Africa,Equatorial Guinea,0.0,USD/bbl,energy,PETRONET
2024-12-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2024-12-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2024-12-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2024-12-01,Africa,Mozambique,0.0,thousand bbl,energy,PETRONET
2024-12-01,Africa,Mozambique,0.0,thousand USD,energy,PETRONET
2024-12-01,Africa,Mozambique,0.0,USD/bbl,energy,PETRONET
2024-12-01,Africa,Nigeria,0.0,thousand bbl,energy,PETRONET
2024-12-01,Africa,Nigeria,0.0,thousand USD,energy,PETRONET
2024-12-01,Africa,Nigeria,0.0,USD/bbl,energy,PETRONET
2024-12-01,America,America,20.77,percentage,energy,PETRONET
2024-12-01,America,America,16374.0,thousand bbl,energy,PETRONET
2024-12-01,America,America,1257766.0,thousand USD,energy,PETRONET
2024-12-01,America,America,44.728,USD/bbl,energy,PETRONET
2024-12-01,America,Brazil,2213.0,thousand bbl,energy,PETRONET
2024-12-01,America,Brazil,169525.0,thousand USD,energy,PETRONET
2024-12-01,America,Brazil,76.59,USD/bbl,energy,PETRONET
2024-12-01,America,Canada,0.0,thousand bbl,energy,PETRONET
2024-12-01,America,Canada,0.0,thousand USD,energy,PETRONET
2024-12-01,America,Canada,0.0,USD/bbl,energy,PETRONET
2024-12-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2024-12-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2024-12-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2024-12-01,America,Mexico,2027.0,thousand bbl,energy,PETRONET
2024-12-01,America,Mexico,139627.0,thousand USD,energy,PETRONET
2024-12-01,America,Mexico,68.87,USD/bbl,energy,PETRONET
2024-12-01,America,United States,12134.0,thousand bbl,energy,PETRONET
2024-12-01,America,United States,948614.0,thousand USD,energy,PETRONET
2024-12-01,America,United States,78.18,USD/bbl,energy,PETRONET
2024-12-01,Asia,Asia,4.91,percentage,energy,PETRONET
2024-12-01,Asia,Asia,3869.0,thousand bbl,energy,PETRONET
2024-12-01,Asia,Asia,297427.0,thousand USD,energy,PETRONET
2024-12-01,Asia,Asia,43.64999999999999,USD/bbl,energy,PETRONET
2024-12-01,Asia,Australia,2596.0,thousand bbl,energy,PETRONET
2024-12-01,Asia,Australia,200285.0,thousand USD,energy,PETRONET
2024-12-01,Asia,Australia,77.16,USD/bbl,energy,PETRONET
2024-12-01,Asia,Indonesia,225.0,thousand bbl,energy,PETRONET
2024-12-01,Asia,Indonesia,17195.0,thousand USD,energy,PETRONET
2024-12-01,Asia,Indonesia,76.46,USD/bbl,energy,PETRONET
2024-12-01,Asia,Kazakhstan,0.0,thousand bbl,energy,PETRONET
2024-12-01,Asia,Kazakhstan,0.0,thousand USD,energy,PETRONET
2024-12-01,Asia,Kazakhstan,0.0,USD/bbl,energy,PETRONET
2024-12-01,Asia,Malaysia,366.0,thousand bbl,energy,PETRONET
2024-12-01,Asia,Malaysia,27404.0,thousand USD,energy,PETRONET
2024-12-01,Asia,Malaysia,74.93,USD/bbl,energy,PETRONET
2024-12-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2024-12-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2024-12-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2024-12-01,Asia,Papua New Guinea,682.0,thousand bbl,energy,PETRONET
2024-12-01,Asia,Papua New Guinea,52543.0,thousand USD,energy,PETRONET
2024-12-01,Asia,Papua New Guinea,77.0,USD/bbl,energy,PETRONET
2024-12-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2024-12-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2024-12-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2024-12-01,Europe,Europe,0.0,percentage,energy,PETRONET
2024-12-01,Europe,Europe,0.0,thousand bbl,energy,PETRONET
2024-12-01,Europe,Europe,0.0,thousand USD,energy,PETRONET
2024-12-01,Europe,Europe,0.0,USD/bbl,energy,PETRONET
2024-12-01,Europe,Norway,0.0,thousand bbl,energy,PETRONET
2024-12-01,Europe,Norway,0.0,thousand USD,energy,PETRONET
2024-12-01,Europe,Norway,0.0,USD/bbl,energy,PETRONET
2024-12-01,Europe,United Kingdom,0.0,thousand bbl,energy,PETRONET
2024-12-01,Europe,United Kingdom,0.0,thousand USD,energy,PETRONET
2024-12-01,Europe,United Kingdom,0.0,USD/bbl,energy,PETRONET
2024-12-01,MiddleEast,Iraq,9319.0,thousand bbl,energy,PETRONET
2024-12-01,MiddleEast,Iraq,671221.0,thousand USD,energy,PETRONET
2024-12-01,MiddleEast,Iraq,72.02,USD/bbl,energy,PETRONET
2024-12-01,MiddleEast,Kuwait,5191.0,thousand bbl,energy,PETRONET
2024-12-01,MiddleEast,Kuwait,392526.0,thousand USD,energy,PETRONET
2024-12-01,MiddleEast,Kuwait,75.61,USD/bbl,energy,PETRONET
2024-12-01,MiddleEast,MiddleEast,72.95,percentage,energy,PETRONET
2024-12-01,MiddleEast,MiddleEast,58164.0,thousand bbl,energy,PETRONET
2024-12-01,MiddleEast,MiddleEast,4417026.0,thousand USD,energy,PETRONET
2024-12-01,MiddleEast,MiddleEast,64.98857142857143,USD/bbl,energy,PETRONET
2024-12-01,MiddleEast,Neutral Zone,1206.0,thousand bbl,energy,PETRONET
2024-12-01,MiddleEast,Neutral Zone,91112.0,thousand USD,energy,PETRONET
2024-12-01,MiddleEast,Neutral Zone,75.57,USD/bbl,energy,PETRONET
2024-12-01,MiddleEast,Oman,0.0,thousand bbl,energy,PETRONET
2024-12-01,MiddleEast,Oman,0.0,thousand USD,energy,PETRONET
2024-12-01,MiddleEast,Oman,0.0,USD/bbl,energy,PETRONET
2024-12-01,MiddleEast,Qatar,2369.0,thousand bbl,energy,PETRONET
2024-12-01,MiddleEast,Qatar,184889.0,thousand USD,energy,PETRONET
2024-12-01,MiddleEast,Qatar,78.05,USD/bbl,energy,PETRONET
2024-12-01,MiddleEast,Saudi Arabia,31061.0,thousand bbl,energy,PETRONET
2024-12-01,MiddleEast,Saudi Arabia,2383378.0,thousand USD,energy,PETRONET
2024-12-01,MiddleEast,Saudi Arabia,76.73,USD/bbl,energy,PETRONET
2024-12-01,MiddleEast,UAE,9018.0,thousand bbl,energy,PETRONET
2024-12-01,MiddleEast,UAE,693900.0,thousand USD,energy,PETRONET
2024-12-01,MiddleEast,UAE,76.94,USD/bbl,energy,PETRONET
2024-12-01,Total,Total,79407.0,thousand bbl,energy,PETRONET
2024-12-01,Total,Total,6054503.0,thousand USD,energy,PETRONET
2024-12-01,Total,Total,76.25,USD/bbl,energy,PETRONET
2025-01-01,Africa,Africa,2.22,percentage,energy,PETRONET
2025-01-01,Africa,Africa,2001.0,thousand bbl,energy,PETRONET
2025-01-01,Africa,Africa,156298.0,thousand USD,energy,PETRONET
2025-01-01,Africa,Africa,15.618,USD/bbl,energy,PETRONET
2025-01-01,Africa,Algeria,2001.0,thousand bbl,energy,PETRONET
2025-01-01,Africa,Algeria,156298.0,thousand USD,energy,PETRONET
2025-01-01,Africa,Algeria,78.09,USD/bbl,energy,PETRONET
2025-01-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2025-01-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2025-01-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2025-01-01,Africa,Equatorial Guinea,0.0,thousand bbl,energy,PETRONET
2025-01-01,Africa,Equatorial Guinea,0.0,thousand USD,energy,PETRONET
2025-01-01,Africa,Equatorial Guinea,0.0,USD/bbl,energy,PETRONET
2025-01-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2025-01-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2025-01-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2025-01-01,Africa,Mozambique,0.0,thousand bbl,energy,PETRONET
2025-01-01,Africa,Mozambique,0.0,thousand USD,energy,PETRONET
2025-01-01,Africa,Mozambique,0.0,USD/bbl,energy,PETRONET
2025-01-01,Africa,Nigeria,0.0,thousand bbl,energy,PETRONET
2025-01-01,Africa,Nigeria,0.0,thousand USD,energy,PETRONET
2025-01-01,Africa,Nigeria,0.0,USD/bbl,energy,PETRONET
2025-01-01,America,America,21.1,percentage,energy,PETRONET
2025-01-01,America,America,19126.0,thousand bbl,energy,PETRONET
2025-01-01,America,America,1483455.0,thousand USD,energy,PETRONET
2025-01-01,America,America,46.11,USD/bbl,energy,PETRONET
2025-01-01,America,Brazil,1906.0,thousand bbl,energy,PETRONET
2025-01-01,America,Brazil,157580.0,thousand USD,energy,PETRONET
2025-01-01,America,Brazil,82.67,USD/bbl,energy,PETRONET
2025-01-01,America,Canada,0.0,thousand bbl,energy,PETRONET
2025-01-01,America,Canada,0.0,thousand USD,energy,PETRONET
2025-01-01,America,Canada,0.0,USD/bbl,energy,PETRONET
2025-01-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2025-01-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2025-01-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2025-01-01,America,Mexico,3262.0,thousand bbl,energy,PETRONET
2025-01-01,America,Mexico,225123.0,thousand USD,energy,PETRONET
2025-01-01,America,Mexico,69.02,USD/bbl,energy,PETRONET
2025-01-01,America,United States,13958.0,thousand bbl,energy,PETRONET
2025-01-01,America,United States,1100752.0,thousand USD,energy,PETRONET
2025-01-01,America,United States,78.86,USD/bbl,energy,PETRONET
2025-01-01,Asia,Asia,3.21,percentage,energy,PETRONET
2025-01-01,Asia,Asia,2882.0,thousand bbl,energy,PETRONET
2025-01-01,Asia,Asia,225600.0,thousand USD,energy,PETRONET
2025-01-01,Asia,Asia,33.652857142857144,USD/bbl,energy,PETRONET
2025-01-01,Asia,Australia,2034.0,thousand bbl,energy,PETRONET
2025-01-01,Asia,Australia,157377.0,thousand USD,energy,PETRONET
2025-01-01,Asia,Australia,77.38,USD/bbl,energy,PETRONET
2025-01-01,Asia,Indonesia,198.0,thousand bbl,energy,PETRONET
2025-01-01,Asia,Indonesia,15154.0,thousand USD,energy,PETRONET
2025-01-01,Asia,Indonesia,76.61,USD/bbl,energy,PETRONET
2025-01-01,Asia,Kazakhstan,0.0,thousand bbl,energy,PETRONET
2025-01-01,Asia,Kazakhstan,0.0,thousand USD,energy,PETRONET
2025-01-01,Asia,Kazakhstan,0.0,USD/bbl,energy,PETRONET
2025-01-01,Asia,Malaysia,0.0,thousand bbl,energy,PETRONET
2025-01-01,Asia,Malaysia,0.0,thousand USD,energy,PETRONET
2025-01-01,Asia,Malaysia,0.0,USD/bbl,energy,PETRONET
2025-01-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2025-01-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2025-01-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2025-01-01,Asia,Papua New Guinea,650.0,thousand bbl,energy,PETRONET
2025-01-01,Asia,Papua New Guinea,53069.0,thousand USD,energy,PETRONET
2025-01-01,Asia,Papua New Guinea,81.58,USD/bbl,energy,PETRONET
2025-01-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2025-01-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2025-01-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2025-01-01,Europe,Europe,0.0,percentage,energy,PETRONET
2025-01-01,Europe,Europe,0.0,thousand bbl,energy,PETRONET
2025-01-01,Europe,Europe,0.0,thousand USD,energy,PETRONET
2025-01-01,Europe,Europe,0.0,USD/bbl,energy,PETRONET
2025-01-01,Europe,Norway,0.0,thousand bbl,energy,PETRONET
2025-01-01,Europe,Norway,0.0,thousand USD,energy,PETRONET
2025-01-01,Europe,Norway,0.0,USD/bbl,energy,PETRONET
2025-01-01,Europe,United Kingdom,0.0,thousand bbl,energy,PETRONET
2025-01-01,Europe,United Kingdom,0.0,thousand USD,energy,PETRONET
2025-01-01,Europe,United Kingdom,0.0,USD/bbl,energy,PETRONET
2025-01-01,MiddleEast,Iraq,7808.0,thousand bbl,energy,PETRONET
2025-01-01,MiddleEast,Iraq,571116.0,thousand USD,energy,PETRONET
2025-01-01,MiddleEast,Iraq,73.14,USD/bbl,energy,PETRONET
2025-01-01,MiddleEast,Kuwait,7655.0,thousand bbl,energy,PETRONET
2025-01-01,MiddleEast,Kuwait,620967.0,thousand USD,energy,PETRONET
2025-01-01,MiddleEast,Kuwait,81.12,USD/bbl,energy,PETRONET
2025-01-01,MiddleEast,MiddleEast,73.46,percentage,energy,PETRONET
2025-01-01,MiddleEast,MiddleEast,65619.74,thousand bbl,energy,PETRONET
2025-01-01,MiddleEast,MiddleEast,5163994.0,thousand USD,energy,PETRONET
2025-01-01,MiddleEast,MiddleEast,79.33285714285715,USD/bbl,energy,PETRONET
2025-01-01,MiddleEast,Neutral Zone,45.74,thousand bbl,energy,PETRONET
2025-01-01,MiddleEast,Neutral Zone,3754.0,thousand USD,energy,PETRONET
2025-01-01,MiddleEast,Neutral Zone,82.08,USD/bbl,energy,PETRONET
2025-01-01,MiddleEast,Oman,2069.0,thousand bbl,energy,PETRONET
2025-01-01,MiddleEast,Oman,172439.0,thousand USD,energy,PETRONET
2025-01-01,MiddleEast,Oman,83.34,USD/bbl,energy,PETRONET
2025-01-01,MiddleEast,Qatar,6340.0,thousand bbl,energy,PETRONET
2025-01-01,MiddleEast,Qatar,494977.0,thousand USD,energy,PETRONET
2025-01-01,MiddleEast,Qatar,78.07,USD/bbl,energy,PETRONET
2025-01-01,MiddleEast,Saudi Arabia,30073.0,thousand bbl,energy,PETRONET
2025-01-01,MiddleEast,Saudi Arabia,2394028.0,thousand USD,energy,PETRONET
2025-01-01,MiddleEast,Saudi Arabia,79.61,USD/bbl,energy,PETRONET
2025-01-01,MiddleEast,UAE,11629.0,thousand bbl,energy,PETRONET
2025-01-01,MiddleEast,UAE,906713.0,thousand USD,energy,PETRONET
2025-01-01,MiddleEast,UAE,77.97,USD/bbl,energy,PETRONET
2025-01-01,Total,Total,89629.0,thousand bbl,energy,PETRONET
2025-01-01,Total,Total,7029347.0,thousand USD,energy,PETRONET
2025-01-01,Total,Total,78.43,USD/bbl,energy,PETRONET
2025-02-01,Africa,Africa,0.0,percentage,energy,PETRONET
2025-02-01,Africa,Africa,0.0,thousand bbl,energy,PETRONET
2025-02-01,Africa,Africa,0.0,thousand USD,energy,PETRONET
2025-02-01,Africa,Africa,0.0,USD/bbl,energy,PETRONET
2025-02-01,Africa,Algeria,0.0,thousand bbl,energy,PETRONET
2025-02-01,Africa,Algeria,0.0,thousand USD,energy,PETRONET
2025-02-01,Africa,Algeria,0.0,USD/bbl,energy,PETRONET
2025-02-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2025-02-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2025-02-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2025-02-01,Africa,Equatorial Guinea,0.0,thousand bbl,energy,PETRONET
2025-02-01,Africa,Equatorial Guinea,0.0,thousand USD,energy,PETRONET
2025-02-01,Africa,Equatorial Guinea,0.0,USD/bbl,energy,PETRONET
2025-02-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2025-02-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2025-02-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2025-02-01,Africa,Mozambique,0.0,thousand bbl,energy,PETRONET
2025-02-01,Africa,Mozambique,0.0,thousand USD,energy,PETRONET
2025-02-01,Africa,Mozambique,0.0,USD/bbl,energy,PETRONET
2025-02-01,Africa,Nigeria,0.0,thousand bbl,energy,PETRONET
2025-02-01,Africa,Nigeria,0.0,thousand USD,energy,PETRONET
2025-02-01,Africa,Nigeria,0.0,USD/bbl,energy,PETRONET
2025-02-01,America,America,21.28,percentage,energy,PETRONET
2025-02-01,America,America,16122.0,thousand bbl,energy,PETRONET
2025-02-01,America,America,1311925.0,thousand USD,energy,PETRONET
2025-02-01,America,America,48.222,USD/bbl,energy,PETRONET
2025-02-01,America,Brazil,1829.0,thousand bbl,energy,PETRONET
2025-02-01,America,Brazil,152481.0,thousand USD,energy,PETRONET
2025-02-01,America,Brazil,83.36,USD/bbl,energy,PETRONET
2025-02-01,America,Canada,0.0,thousand bbl,energy,PETRONET
2025-02-01,America,Canada,0.0,thousand USD,energy,PETRONET
2025-02-01,America,Canada,0.0,USD/bbl,energy,PETRONET
2025-02-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2025-02-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2025-02-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2025-02-01,America,Mexico,1964.0,thousand bbl,energy,PETRONET
2025-02-01,America,Mexico,148826.0,thousand USD,energy,PETRONET
2025-02-01,America,Mexico,75.78,USD/bbl,energy,PETRONET
2025-02-01,America,United States,12329.0,thousand bbl,energy,PETRONET
2025-02-01,America,United States,1010618.0,thousand USD,energy,PETRONET
2025-02-01,America,United States,81.97,USD/bbl,energy,PETRONET
2025-02-01,Asia,Asia,4.83,percentage,energy,PETRONET
2025-02-01,Asia,Asia,3684.0,thousand bbl,energy,PETRONET
2025-02-01,Asia,Asia,297575.0,thousand USD,energy,PETRONET
2025-02-01,Asia,Asia,34.128571428571426,USD/bbl,energy,PETRONET
2025-02-01,Asia,Australia,3084.0,thousand bbl,energy,PETRONET
2025-02-01,Asia,Australia,250369.0,thousand USD,energy,PETRONET
2025-02-01,Asia,Australia,81.19,USD/bbl,energy,PETRONET
2025-02-01,Asia,Indonesia,235.0,thousand bbl,energy,PETRONET
2025-02-01,Asia,Indonesia,18736.0,thousand USD,energy,PETRONET
2025-02-01,Asia,Indonesia,79.71,USD/bbl,energy,PETRONET
2025-02-01,Asia,Kazakhstan,0.0,thousand bbl,energy,PETRONET
2025-02-01,Asia,Kazakhstan,0.0,thousand USD,energy,PETRONET
2025-02-01,Asia,Kazakhstan,0.0,USD/bbl,energy,PETRONET
2025-02-01,Asia,Malaysia,365.0,thousand bbl,energy,PETRONET
2025-02-01,Asia,Malaysia,28470.0,thousand USD,energy,PETRONET
2025-02-01,Asia,Malaysia,78.0,USD/bbl,energy,PETRONET
2025-02-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2025-02-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2025-02-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2025-02-01,Asia,Papua New Guinea,0.0,thousand bbl,energy,PETRONET
2025-02-01,Asia,Papua New Guinea,0.0,thousand USD,energy,PETRONET
2025-02-01,Asia,Papua New Guinea,0.0,USD/bbl,energy,PETRONET
2025-02-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2025-02-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2025-02-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2025-02-01,Europe,Europe,0.0,percentage,energy,PETRONET
2025-02-01,Europe,Europe,0.0,thousand bbl,energy,PETRONET
2025-02-01,Europe,Europe,0.0,thousand USD,energy,PETRONET
2025-02-01,Europe,Europe,0.0,USD/bbl,energy,PETRONET
2025-02-01,Europe,Norway,0.0,thousand bbl,energy,PETRONET
2025-02-01,Europe,Norway,0.0,thousand USD,energy,PETRONET
2025-02-01,Europe,Norway,0.0,USD/bbl,energy,PETRONET
2025-02-01,Europe,United Kingdom,0.0,thousand bbl,energy,PETRONET
2025-02-01,Europe,United Kingdom,0.0,thousand USD,energy,PETRONET
2025-02-01,Europe,United Kingdom,0.0,USD/bbl,energy,PETRONET
2025-02-01,MiddleEast,Iraq,9650.0,thousand bbl,energy,PETRONET
2025-02-01,MiddleEast,Iraq,760546.0,thousand USD,energy,PETRONET
2025-02-01,MiddleEast,Iraq,78.81,USD/bbl,energy,PETRONET
2025-02-01,MiddleEast,Kuwait,5580.0,thousand bbl,energy,PETRONET
2025-02-01,MiddleEast,Kuwait,445433.0,thousand USD,energy,PETRONET
2025-02-01,MiddleEast,Kuwait,79.83,USD/bbl,energy,PETRONET
2025-02-01,MiddleEast,MiddleEast,73.89,percentage,energy,PETRONET
2025-02-01,MiddleEast,MiddleEast,56827.6,thousand bbl,energy,PETRONET
2025-02-01,MiddleEast,MiddleEast,4554177.0,thousand USD,energy,PETRONET
2025-02-01,MiddleEast,MiddleEast,69.06428571428572,USD/bbl,energy,PETRONET
2025-02-01,MiddleEast,Neutral Zone,51.6,thousand bbl,energy,PETRONET
2025-02-01,MiddleEast,Neutral Zone,4235.0,thousand USD,energy,PETRONET
2025-02-01,MiddleEast,Neutral Zone,82.08,USD/bbl,energy,PETRONET
2025-02-01,MiddleEast,Oman,0.0,thousand bbl,energy,PETRONET
2025-02-01,MiddleEast,Oman,0.0,thousand USD,energy,PETRONET
2025-02-01,MiddleEast,Oman,0.0,USD/bbl,energy,PETRONET
2025-02-01,MiddleEast,Qatar,2558.0,thousand bbl,energy,PETRONET
2025-02-01,MiddleEast,Qatar,207335.0,thousand USD,energy,PETRONET
2025-02-01,MiddleEast,Qatar,81.06,USD/bbl,energy,PETRONET
2025-02-01,MiddleEast,Saudi Arabia,27133.0,thousand bbl,energy,PETRONET
2025-02-01,MiddleEast,Saudi Arabia,2166636.0,thousand USD,energy,PETRONET
2025-02-01,MiddleEast,Saudi Arabia,79.85,USD/bbl,energy,PETRONET
2025-02-01,MiddleEast,UAE,11855.0,thousand bbl,energy,PETRONET
2025-02-01,MiddleEast,UAE,969992.0,thousand USD,energy,PETRONET
2025-02-01,MiddleEast,UAE,81.82,USD/bbl,energy,PETRONET
2025-02-01,Total,Total,76634.0,thousand bbl,energy,PETRONET
2025-02-01,Total,Total,6163675.0,thousand USD,energy,PETRONET
2025-02-01,Total,Total,80.43,USD/bbl,energy,PETRONET
2025-03-01,Africa,Africa,4.01,percentage,energy,PETRONET
2025-03-01,Africa,Africa,3170.0,thousand bbl,energy,PETRONET
2025-03-01,Africa,Africa,254615.0,thousand USD,energy,PETRONET
2025-03-01,Africa,Africa,47.612,USD/bbl,energy,PETRONET
2025-03-01,Africa,Algeria,2003.0,thousand bbl,energy,PETRONET
2025-03-01,Africa,Algeria,163287.0,thousand USD,energy,PETRONET
2025-03-01,Africa,Algeria,81.54,USD/bbl,energy,PETRONET
2025-03-01,Africa,Congo,920.0,thousand bbl,energy,PETRONET
2025-03-01,Africa,Congo,72005.0,thousand USD,energy,PETRONET
2025-03-01,Africa,Congo,78.25,USD/bbl,energy,PETRONET
2025-03-01,Africa,Equatorial Guinea,0.0,thousand bbl,energy,PETRONET
2025-03-01,Africa,Equatorial Guinea,0.0,thousand USD,energy,PETRONET
2025-03-01,Africa,Equatorial Guinea,0.0,USD/bbl,energy,PETRONET
2025-03-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2025-03-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2025-03-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2025-03-01,Africa,Mozambique,247.0,thousand bbl,energy,PETRONET
2025-03-01,Africa,Mozambique,19323.0,thousand USD,energy,PETRONET
2025-03-01,Africa,Mozambique,78.27,USD/bbl,energy,PETRONET
2025-03-01,Africa,Nigeria,0.0,thousand bbl,energy,PETRONET
2025-03-01,Africa,Nigeria,0.0,thousand USD,energy,PETRONET
2025-03-01,Africa,Nigeria,0.0,USD/bbl,energy,PETRONET
2025-03-01,America,America,19.43,percentage,energy,PETRONET
2025-03-01,America,America,15317.0,thousand bbl,energy,PETRONET
2025-03-01,America,America,1233362.0,thousand USD,energy,PETRONET
2025-03-01,America,America,47.27,USD/bbl,energy,PETRONET
2025-03-01,America,Brazil,3769.0,thousand bbl,energy,PETRONET
2025-03-01,America,Brazil,302990.0,thousand USD,energy,PETRONET
2025-03-01,America,Brazil,80.4,USD/bbl,energy,PETRONET
2025-03-01,America,Canada,0.0,thousand bbl,energy,PETRONET
2025-03-01,America,Canada,0.0,thousand USD,energy,PETRONET
2025-03-01,America,Canada,0.0,USD/bbl,energy,PETRONET
2025-03-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2025-03-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2025-03-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2025-03-01,America,Mexico,1918.0,thousand bbl,energy,PETRONET
2025-03-01,America,Mexico,142122.0,thousand USD,energy,PETRONET
2025-03-01,America,Mexico,74.1,USD/bbl,energy,PETRONET
2025-03-01,America,United States,9630.0,thousand bbl,energy,PETRONET
2025-03-01,America,United States,788250.0,thousand USD,energy,PETRONET
2025-03-01,America,United States,81.85,USD/bbl,energy,PETRONET
2025-03-01,Asia,Asia,2.19,percentage,energy,PETRONET
2025-03-01,Asia,Asia,1802.0,thousand bbl,energy,PETRONET
2025-03-01,Asia,Asia,139261.0,thousand USD,energy,PETRONET
2025-03-01,Asia,Asia,22.272857142857145,USD/bbl,energy,PETRONET
2025-03-01,Asia,Australia,1348.0,thousand bbl,energy,PETRONET
2025-03-01,Asia,Australia,103290.0,thousand USD,energy,PETRONET
2025-03-01,Asia,Australia,76.62,USD/bbl,energy,PETRONET
2025-03-01,Asia,Indonesia,0.0,thousand bbl,energy,PETRONET
2025-03-01,Asia,Indonesia,0.0,thousand USD,energy,PETRONET
2025-03-01,Asia,Indonesia,0.0,USD/bbl,energy,PETRONET
2025-03-01,Asia,Kazakhstan,0.0,thousand bbl,energy,PETRONET
2025-03-01,Asia,Kazakhstan,0.0,thousand USD,energy,PETRONET
2025-03-01,Asia,Kazakhstan,0.0,USD/bbl,energy,PETRONET
2025-03-01,Asia,Malaysia,454.0,thousand bbl,energy,PETRONET
2025-03-01,Asia,Malaysia,35971.0,thousand USD,energy,PETRONET
2025-03-01,Asia,Malaysia,79.29,USD/bbl,energy,PETRONET
2025-03-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2025-03-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2025-03-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2025-03-01,Asia,Papua New Guinea,0.0,thousand bbl,energy,PETRONET
2025-03-01,Asia,Papua New Guinea,0.0,thousand USD,energy,PETRONET
2025-03-01,Asia,Papua New Guinea,0.0,USD/bbl,energy,PETRONET
2025-03-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2025-03-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2025-03-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2025-03-01,Europe,Europe,1.26,percentage,energy,PETRONET
