date,currency,quote,exchange_rate,unit,source,pair
2023-08-01,JPY,KRW,911.4,원,ECOS,JPY/KRW
2023-08-01,USD,KRW,1318.47,원,ECOS,USD/KRW
2023-09-01,CNY,KRW,182.11,원,ECOS,CNY/KRW
2023-09-01,EUR,KRW,1422.61,원,ECOS,EUR/KRW
2023-09-01,EUR,USD,1.07008,달러,ECOS,EUR/USD
2023-09-01,JPY,KRW,901.65,원,ECOS,JPY/KRW
2023-09-01,USD,KRW,1329.47,원,ECOS,USD/KRW
2023-10-01,CNY,KRW,184.62,원,ECOS,CNY/KRW
2023-10-01,EUR,KRW,1427.31,원,ECOS,EUR/KRW
2023-10-01,EUR,USD,1.05672,달러,ECOS,EUR/USD
2023-10-01,JPY,KRW,903.72,원,ECOS,JPY/KRW
2023-10-01,USD,KRW,1350.69,원,ECOS,USD/KRW
2023-11-01,CNY,KRW,180.86,원,ECOS,CNY/KRW
2023-11-01,EUR,KRW,1415.59,원,ECOS,EUR/KRW
2023-11-01,EUR,USD,1.08043,달러,ECOS,EUR/USD
2023-11-01,JPY,KRW,874.28,원,ECOS,JPY/KRW
2023-11-01,USD,KRW,1310.39,원,ECOS,USD/KRW
2023-12-01,CNY,KRW,182.29,원,ECOS,CNY/KRW
2023-12-01,EUR,KRW,1422.28,원,ECOS,EUR/KRW
2023-12-01,EUR,USD,1.09078,달러,ECOS,EUR/USD
2023-12-01,JPY,KRW,904.83,원,ECOS,JPY/KRW
2023-12-01,USD,KRW,1303.98,원,ECOS,USD/KRW
2024-01-01,CNY,KRW,184.41,원,ECOS,CNY/KRW
2024-01-01,EUR,KRW,1444.12,원,ECOS,EUR/KRW
2024-01-01,EUR,USD,1.09113,달러,ECOS,EUR/USD
2024-01-01,JPY,KRW,906.71,원,ECOS,JPY/KRW
2024-01-01,USD,KRW,1323.57,원,ECOS,USD/KRW
2024-02-01,CNY,KRW,184.82,원,ECOS,CNY/KRW
2024-02-01,EUR,KRW,1437.52,원,ECOS,EUR/KRW
2024-02-01,EUR,USD,1.07943,달러,ECOS,EUR/USD
2024-02-01,JPY,KRW,891.08,원,ECOS,JPY/KRW
2024-02-01,USD,KRW,1331.74,원,ECOS,USD/KRW
2024-03-01,CNY,KRW,184.48,원,ECOS,CNY/KRW
2024-03-01,EUR,KRW,1447.27,원,ECOS,EUR/KRW
2024-03-01,EUR,USD,1.08763,달러,ECOS,EUR/USD
2024-03-01,JPY,KRW,889.12,원,ECOS,JPY/KRW
2024-03-01,USD,KRW,1330.69,원,ECOS,USD/KRW
2024-04-01,CNY,KRW,188.52,원,ECOS,CNY/KRW
2024-04-01,EUR,KRW,1466.77,원,ECOS,EUR/KRW
2024-04-01,EUR,USD,1.0724,달러,ECOS,EUR/USD
2024-04-01,JPY,KRW,889.97,원,ECOS,JPY/KRW
2024-04-01,USD,KRW,1367.83,원,ECOS,USD/KRW
2024-05-01,CNY,KRW,188.54,원,ECOS,CNY/KRW
2024-05-01,EUR,KRW,1476.24,원,ECOS,EUR/KRW
2024-05-01,EUR,USD,1.0812,달러,ECOS,EUR/USD
2024-05-01,JPY,KRW,875.88,원,ECOS,JPY/KRW
2024-05-01,USD,KRW,1365.39,원,ECOS,USD/KRW
2024-06-01,CNY,KRW,189.8,원,ECOS,CNY/KRW
2024-06-01,EUR,KRW,1485.57,원,ECOS,EUR/KRW
2024-06-01,EUR,USD,1.07642,달러,ECOS,EUR/USD
2024-06-01,JPY,KRW,874.32,원,ECOS,JPY/KRW
2024-06-01,USD,KRW,1380.13,원,ECOS,USD/KRW
2024-07-01,CNY,KRW,189.91,원,ECOS,CNY/KRW
2024-07-01,EUR,KRW,1499.68,원,ECOS,EUR/KRW
2024-07-01,EUR,USD,1.08407,달러,ECOS,EUR/USD
2024-07-01,JPY,KRW,875.3,원,ECOS,JPY/KRW
2024-07-01,USD,KRW,1383.38,원,ECOS,USD/KRW
2024-08-01,CNY,KRW,189.07,원,ECOS,CNY/KRW
2024-08-01,EUR,KRW,1491.48,원,ECOS,EUR/KRW
2024-08-01,EUR,USD,1.10156,달러,ECOS,EUR/USD
2024-08-01,JPY,KRW,925.99,원,ECOS,JPY/KRW
2024-08-01,USD,KRW,1354.15,원,ECOS,USD/KRW
2024-09-01,CNY,KRW,188.53,원,ECOS,CNY/KRW
2024-09-01,EUR,KRW,1481.6,원,ECOS,EUR/KRW
2024-09-01,EUR,USD,1.10998,달러,ECOS,EUR/USD
2024-09-01,JPY,KRW,929.25,원,ECOS,JPY/KRW
2024-09-01,USD,KRW,1334.82,원,ECOS,USD/KRW
2024-10-01,CNY,KRW,191.63,원,ECOS,CNY/KRW
2024-10-01,EUR,KRW,1481.35,원,ECOS,EUR/KRW
2024-10-01,EUR,USD,1.08856,달러,ECOS,EUR/USD
2024-10-01,JPY,KRW,906.77,원,ECOS,JPY/KRW
2024-10-01,USD,KRW,1361.0,원,ECOS,USD/KRW
2024-11-01,CNY,KRW,193.27,원,ECOS,CNY/KRW
2024-11-01,EUR,KRW,1482.93,원,ECOS,EUR/KRW
2024-11-01,EUR,USD,1.06435,달러,ECOS,EUR/USD
2024-11-01,JPY,KRW,907.16,원,ECOS,JPY/KRW
2024-11-01,USD,KRW,1393.38,원,ECOS,USD/KRW
2024-12-01,CNY,KRW,196.93,원,ECOS,CNY/KRW
2024-12-01,EUR,KRW,1502.63,원,ECOS,EUR/KRW
2024-12-01,EUR,USD,1.04762,달러,ECOS,EUR/USD
2024-12-01,JPY,KRW,934.25,원,ECOS,JPY/KRW
2024-12-01,USD,KRW,1434.42,원,ECOS,USD/KRW
2025-01-01,CNY,KRW,198.71,원,ECOS,CNY/KRW
2025-01-01,EUR,KRW,1504.11,원,ECOS,EUR/KRW
2025-01-01,EUR,USD,1.03322,달러,ECOS,EUR/USD
2025-01-01,JPY,KRW,927.97,원,ECOS,JPY/KRW
2025-01-01,USD,KRW,1455.79,원,ECOS,USD/KRW
2025-02-01,CNY,KRW,198.43,원,ECOS,CNY/KRW
2025-02-01,EUR,KRW,1505.44,원,ECOS,EUR/KRW
2025-02-01,EUR,USD,1.04146,달러,ECOS,EUR/USD
2025-02-01,JPY,KRW,952.59,원,ECOS,JPY/KRW
2025-02-01,USD,KRW,1445.56,원,ECOS,USD/KRW
2025-03-01,CNY,KRW,200.79,원,ECOS,CNY/KRW
2025-03-01,EUR,KRW,1575.91,원,ECOS,EUR/KRW
2025-03-01,EUR,USD,1.08167,달러,ECOS,EUR/USD
2025-03-01,JPY,KRW,977.77,원,ECOS,JPY/KRW
2025-03-01,USD,KRW,1456.95,원,ECOS,USD/KRW
2025-04-01,CNY,KRW,197.7,원,ECOS,CNY/KRW
2025-04-01,EUR,KRW,1617.71,원,ECOS,EUR/KRW
2025-04-01,EUR,USD,1.12034,달러,ECOS,EUR/USD
2025-04-01,JPY,KRW,999.96,원,ECOS,JPY/KRW
2025-04-01,USD,KRW,1444.31,원,ECOS,USD/KRW
2025-05-01,CNY,KRW,193.37,원,ECOS,CNY/KRW
2025-05-01,EUR,KRW,1571.45,원,ECOS,EUR/KRW
2025-05-01,EUR,USD,1.12694,달러,ECOS,EUR/USD
2025-05-01,JPY,KRW,962.28,원,ECOS,JPY/KRW
2025-05-01,USD,KRW,1394.49,원,ECOS,USD/KRW
2025-06-01,CNY,KRW,190.3,원,ECOS,CNY/KRW
2025-06-01,EUR,KRW,1574.56,원,ECOS,EUR/KRW
2025-06-01,EUR,USD,1.15191,달러,ECOS,EUR/USD
2025-06-01,JPY,KRW,944.94,원,ECOS,JPY/KRW
2025-06-01,USD,KRW,1366.95,원,ECOS,USD/KRW
